/* DATA DESCRIPTION:
Citation:	Channell, James E T; Hodell, David A; Xuang, Chuang; Mazaud, Alain; Stoner, Joseph S (2008): Paleointensity of IODP Site 303-U1308 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.808945, 
1213.100	-1.0290
1213.200	-1.0146
1213.400	-1.0199
1213.600	-1.0311
1213.700	-1.0366
1213.900	-1.0374
1214.100	-1.0370
1214.200	-1.0398
1214.400	-1.0495
1214.500	-1.0693
1214.700	-1.0388
1214.900	-1.0564
1215.000	-1.0876
1215.200	-1.1096
1215.400	-1.1195
1215.500	-1.1189
1215.700	-1.1151
1215.800	-1.1194
1216.000	-1.1400
1216.200	-1.1779
1216.300	-1.2452
1216.500	-1.3145
1216.700	-1.3983
1216.800	-1.5036
1217.000	-1.6290
1217.100	-1.7677
1217.300	-1.9032
1217.500	-2.0145
1217.600	-2.0754
1217.800	-2.0741
1218.000	-2.0207
1218.100	-1.9380
1218.200	-1.8352
1218.300	-1.7086
1218.400	-1.5647
1218.500	-1.4171
1218.600	-1.2609
1218.700	-1.1080
1218.900	-0.9482
1219.000	-0.7765
1219.100	-0.6230
1219.200	-0.4826
1219.300	-0.3460
1219.400	-0.2503
1219.500	-0.1730
1219.600	-0.1129
1219.700	-0.0698
1219.900	-0.0218
1220.000	0.0260
1220.100	0.0799
1220.200	0.1278
1220.300	0.1427
1220.400	0.1164
1220.500	0.0630
1220.600	-0.0046
1220.700	-0.0841
1220.900	-0.1696
1221.000	-0.2418
1221.100	-0.3223
1221.200	-0.3830
1221.300	-0.4354
1221.400	-0.4558
1221.500	-0.4602
1221.600	-0.4394
1221.700	-0.3950
1221.900	-0.3379
1222.000	-0.2999
1222.100	-0.2701
1222.200	-0.2658
1222.300	-0.2607
1222.400	-0.2607
1222.600	-0.2387
1222.700	-0.1856
1222.800	-0.1173
1222.900	-0.0520
1223.000	0.0145
1223.200	0.0370
1223.300	0.0412
1223.400	-0.0113
1223.500	-0.1186
1223.600	-0.2688
1223.800	-0.4192
1223.900	-0.5583
1224.000	-0.6612
1224.100	-0.7299
1224.200	-0.7731
1224.400	-0.8057
1224.500	-0.8210
1224.600	-0.8435
1224.700	-0.8675
1224.800	-0.8936
1225.000	-0.9042
1225.100	-0.9088
1225.200	-0.8997
1225.300	-0.8725
1225.400	-0.8268
1225.600	-0.8034
1225.700	-0.7902
1225.800	-0.7903
1225.900	-0.7985
1226.000	-0.8083
1226.200	-0.7862
1226.300	-0.7371
1226.400	-0.6603
1226.500	-0.5562
1226.600	-0.4644
1226.800	-0.3828
1226.900	-0.3250
1227.000	-0.2909
1227.100	-0.2575
1227.200	-0.2443
1227.300	-0.2409
1227.500	-0.2442
1227.600	-0.2398
1227.700	-0.2374
1227.800	-0.2149
1227.900	-0.1734
1228.100	-0.1067
1228.200	-0.0299
1228.300	0.0441
1228.400	0.1024
1228.500	0.1451
1228.700	0.1623
1228.800	0.1554
1228.900	0.1614
1229.000	0.1754
1229.100	0.2017
1229.300	0.2480
1229.400	0.2900
1229.500	0.3368
1229.600	0.3951
1229.700	0.4603
1229.900	0.5328
1230.000	0.5708
1230.100	0.5776
1230.200	0.5419
1230.300	0.4783
1230.500	0.4182
1230.600	0.3588
1230.700	0.3248
1230.800	0.2933
1230.900	0.2722
1231.100	0.2151
1231.800	-0.0329
1231.900	0.0652
1232.000	0.1112
1232.100	0.0993
1232.300	0.0618
1232.400	-0.0378
1232.500	-0.1760
1232.600	-0.3205
1232.700	-0.4615
1232.900	-0.5648
1233.000	-0.6247
1233.100	-0.6503
1233.200	-0.6617
1233.300	-0.6717
1233.500	-0.6794
1233.600	-0.6872
1233.700	-0.6839
1233.800	-0.6665
1233.900	-0.6460
1234.000	-0.6309
1234.200	-0.6189
1234.300	-0.6211
1234.400	-0.6502
1234.500	-0.6802
1234.600	-0.7219
1234.800	-0.7626
1234.900	-0.8022
1235.000	-0.8537
1235.100	-0.9032
1235.200	-0.9315
1235.400	-0.9404
1235.500	-0.9224
1235.600	-0.8940
1235.700	-0.8820
1235.800	-0.8776
1236.000	-0.8993
1236.100	-0.9248
1236.200	-0.9460
1236.300	-0.9634
1236.400	-0.9652
1236.600	-0.9475
1236.700	-0.8919
1236.800	-0.7998
1236.900	-0.6884
1237.000	-0.5678
1237.200	-0.4507
1237.300	-0.3518
1237.400	-0.2859
1237.500	-0.2408
1237.600	-0.2130
1237.800	-0.2086
1237.900	-0.2273
1238.000	-0.2568
1238.100	-0.2945
1238.200	-0.3305
1238.400	-0.3651
1238.500	-0.4137
1238.600	-0.4600
1238.700	-0.4901
1238.800	-0.4873
1239.000	-0.4676
1239.100	-0.4262
1239.200	-0.3716
1239.300	-0.3164
1239.400	-0.2726
1239.600	-0.2248
1239.700	-0.1785
1239.800	-0.1256
1239.900	-0.0872
1240.000	-0.0482
1240.200	-0.0373
1240.300	-0.0608
1240.400	-0.1175
1240.500	-0.1916
1240.600	-0.2815
1240.800	-0.3616
1240.900	-0.4124
1241.000	-0.4375
1241.100	-0.4476
1241.200	-0.4566
1241.300	-0.4616
1241.500	-0.4642
1241.600	-0.4627
1241.700	-0.4497
1241.800	-0.4301
1241.900	-0.4142
1242.100	-0.3945
1242.200	-0.3674
1242.300	-0.3222
1242.400	-0.2669
1242.500	-0.2060
1242.700	-0.1275
1242.800	-0.0388
1242.900	0.0522
1243.000	0.1470
1243.100	0.2324
1243.300	0.3333
1243.400	0.3940
1243.500	0.4647
1243.600	0.4500
1243.700	0.4296
1243.900	0.3586
1244.000	0.2918
1244.100	0.2084
1244.200	0.1249
1244.300	0.0336
1244.500	-0.0593
1244.600	-0.1263
1244.700	-0.1909
1244.800	-0.2429
1244.900	-0.2995
1245.100	-0.3760
1245.200	-0.4764
1245.300	-0.6015
1245.400	-0.7466
1245.500	-0.9050
1245.700	-1.0438
1245.800	-1.1377
1245.900	-1.1857
1246.000	-1.1925
1246.100	-1.1915
1246.300	-1.1903
1246.400	-1.1866
1246.500	-1.1645
1246.600	-1.1208
1246.700	-1.0891
1246.900	-1.0704
1247.000	-1.0901
1247.100	-1.1497
1247.200	-1.2498
1247.300	-1.3788
1247.500	-1.5036
1247.600	-1.6360
1247.700	-1.7674
1247.800	-1.8795
1247.900	-1.9667
1248.000	-2.0192
1248.200	-2.0427
1248.300	-2.0374
1248.400	-2.0000
1248.500	-1.9340
1248.600	-1.8393
1248.800	-1.7049
1248.900	-1.5298
1249.000	-1.3109
1249.700	-0.0548
1249.800	-0.0211
1250.000	0.0182
1250.100	0.0550
1250.300	0.0884
1250.600	0.1171
1250.800	0.1000
1251.000	0.0231
1251.200	-0.0963
1251.400	-0.2489
1251.600	-0.4194
1251.800	-0.5973
1252.000	-0.7825
1252.200	-0.8683
1252.400	-0.7932
1252.600	-0.5851
1252.800	-0.3107
1253.000	-0.0752
1253.200	0.1078
1253.400	0.2442
1253.600	0.3350
1253.800	0.3770
1254.000	0.3433
1254.200	0.2473
1254.400	0.1395
1254.600	0.0821
1254.900	0.1215
1255.100	0.2357
1255.300	0.3572
1255.500	0.4639
1255.700	0.5230
1255.900	0.5823
1256.100	0.6596
1256.300	0.7659
1256.500	0.8779
1256.700	0.9927
1256.900	1.0680
1257.100	1.1095
1257.300	1.1089
1257.500	1.0825
1257.700	1.0012
1257.900	0.8914
1258.100	0.7384
1258.300	0.6025
1258.500	0.4701
1258.700	0.3708
1258.900	0.2879
1259.200	0.2459
1259.400	0.2448
1259.600	0.2941
1259.800	0.3527
1260.000	0.4362
1260.200	0.5420
1260.400	0.6680
1260.600	0.7682
1260.800	0.8502
1261.000	0.9080
1261.200	0.9644
1261.400	1.0086
1261.600	1.0395
1261.800	1.0711
1262.000	1.1133
1262.200	1.1549
1262.400	1.1544
1262.600	1.1125
1262.800	1.0337
1263.000	0.9758
1263.200	0.9191
1263.400	0.8795
1263.700	0.8413
1263.900	0.7938
1264.100	0.7063
1264.300	0.5885
1264.500	0.4323
1264.700	0.2666
1264.900	0.1013
1265.100	-0.0557
1265.300	-0.1956
1265.500	-0.3102
1265.700	-0.3961
1265.900	-0.4399
1266.100	-0.4571
1266.300	-0.4549
1266.500	-0.4166
1266.700	-0.3338
1266.900	-0.1942
1267.100	-0.0321
1267.300	0.1401
1267.500	0.3120
1267.700	0.4508
1268.000	0.5494
1268.200	0.6080
1268.400	0.6606
1268.600	0.7099
1268.800	0.7565
1269.000	0.7865
1269.200	0.7899
1269.400	0.7801
1269.600	0.7538
1269.800	0.7152
1270.000	0.6953
1270.200	0.6686
1270.400	0.6279
1270.600	0.5374
1270.800	0.3993
1271.000	0.2425
1271.200	0.1122
1271.400	0.0083
1271.600	-0.0458
1271.800	-0.0918
1272.000	-0.1295
1272.300	-0.1751
1272.500	-0.2100
1272.700	-0.2100
1272.900	-0.2275
1273.100	-0.2409
1273.300	-0.2725
1273.500	-0.3156
1273.700	-0.3619
1273.900	-0.4172
1274.100	-0.4461
1274.300	-0.4688
1274.500	-0.4864
1274.700	-0.4924
1274.900	-0.4910
1275.100	-0.4614
1275.300	-0.4196
1275.500	-0.3826
1275.700	-0.3694
1275.900	-0.3693
1276.100	-0.3771
1276.300	-0.3804
1276.600	-0.3952
1276.800	-0.4121
1277.000	-0.4381
1277.200	-0.4490
1277.400	-0.4596
1277.600	-0.4577
1277.800	-0.4463
1278.000	-0.4353
1278.200	-0.4427
1278.400	-0.4534
1278.600	-0.4450
1278.800	-0.4024
1279.000	-0.3341
1280.200	-0.0232
1280.400	-0.0175
1280.600	-0.0641
1280.800	-0.1296
1281.100	-0.1958
1281.300	-0.2449
1281.500	-0.2670
1281.700	-0.2403
1281.900	-0.1885
1282.100	-0.1276
1282.300	-0.0459
1282.500	0.0321
1282.700	0.1099
1282.900	0.1767
1283.100	0.2332
1283.300	0.2938
1283.500	0.3589
1283.700	0.4504
1283.900	0.5489
1284.100	0.6390
1284.300	0.7184
1284.500	0.7711
1284.700	0.7848
1284.900	0.7594
1285.100	0.7229
1285.400	0.6716
1285.600	0.6123
1285.800	0.5515
1286.000	0.5070
1286.200	0.4087
1286.400	0.3148
1286.600	0.2194
1286.800	0.1327
1287.000	0.0570
1287.200	-0.0051
1287.400	-0.0667
1287.600	-0.1387
1287.800	-0.2131
1288.000	-0.3058
1288.200	-0.4031
1288.400	-0.4770
1288.600	-0.5204
1288.800	-0.5079
1289.000	-0.4326
1289.200	-0.3110
1289.400	-0.1582
1289.700	-0.0058
1289.900	0.1302
1290.000	0.2152
1290.100	0.2539
1290.200	0.2492
1290.300	0.2228
1290.400	0.1802
1290.500	0.1399
1290.700	0.0756
1290.800	-0.0045
1290.900	-0.1020
1291.000	-0.2097
1291.100	-0.3091
1291.200	-0.3833
1291.300	-0.4306
1291.400	-0.4580
1291.500	-0.4730
1291.600	-0.4962
1291.700	-0.5180
1291.800	-0.5435
1291.900	-0.5587
1292.000	-0.5504
1292.100	-0.5237
1292.200	-0.4910
1292.300	-0.4372
1292.400	-0.3513
1292.500	-0.2489
1292.600	-0.1470
1292.700	-0.0739
1292.800	-0.0450
1292.900	-0.0571
1293.000	-0.0709
1293.100	-0.0914
1293.200	-0.0783
1293.300	-0.0522
1293.400	-0.0192
1293.500	0.0102
1293.600	0.0224
1293.700	0.0429
1293.800	0.0683
1294.000	0.0883
1294.100	0.1072
1294.200	0.1368
1294.300	0.1740
1294.400	0.2304
1294.500	0.3142
1294.600	0.4132
1294.700	0.5112
1294.800	0.5974
1294.900	0.6802
1295.000	0.7630
1295.100	0.8432
1295.200	0.9003
1295.300	0.9385
1295.400	0.9622
1295.500	0.9934
1295.600	1.0391
1295.700	1.1135
1295.800	1.1882
1295.900	1.2402
1296.000	1.2439
1296.100	1.1990
1296.200	1.0817
1296.300	0.9043
1296.400	0.7069
1296.500	0.4978
1296.600	0.2886
1296.700	0.1098
1296.800	-0.0595
1296.900	-0.1963
1297.000	-0.3027
1297.200	-0.4113
1297.300	-0.5170
1297.400	-0.6072
1297.500	-0.6731
1297.600	-0.7248
1297.700	-0.7651
1297.800	-0.8140
1297.900	-0.8616
1298.000	-0.9079
1298.100	-0.9548
1298.200	-0.9884
1298.300	-1.0005
1298.400	-0.9987
1298.500	-0.9854
1298.600	-0.9532
1298.700	-0.9110
1298.800	-0.8501
1298.900	-0.7976
1299.000	-0.7378
1299.100	-0.6768
1299.200	-0.6508
1299.300	-0.6306
1299.400	-0.6522
1299.500	-0.6969
1299.600	-0.7868
1299.700	-0.8908
1299.800	-0.9806
1299.900	-1.0400
1300.000	-1.0757
1300.100	-1.0846
1300.200	-1.0918
1300.300	-1.0694
1300.500	-1.0354
1300.600	-1.0023
1300.700	-0.9604
1300.800	-0.9282
1300.900	-0.8802
1301.000	-0.8397
1301.100	-0.7748
1301.200	-0.7102
1301.300	-0.6223
1301.400	-0.5122
1301.500	-0.3655
1301.600	-0.1858
1301.700	-0.0315
1301.800	0.0702
1301.900	0.1217
1302.000	0.1567
1302.100	0.1872
1302.200	0.2035
1302.300	0.1938
1302.400	0.1489
1303.000	-0.1364
1303.100	-0.0997
1303.200	-0.0842
1303.300	-0.0666
1303.400	-0.0481
1303.500	-0.0045
1303.700	0.0428
1303.800	0.0824
1303.900	0.0854
1304.000	0.0441
1304.100	-0.0221
1304.200	-0.1186
1304.300	-0.2214
1304.400	-0.3247
1304.500	-0.4103
1304.600	-0.4763
1304.700	-0.5089
1304.800	-0.4932
1304.900	-0.4428
1305.000	-0.3763
1305.100	-0.3212
1305.200	-0.2785
1305.300	-0.2449
1305.400	-0.2177
1305.500	-0.2115
1305.600	-0.2358
1305.700	-0.2846
1305.800	-0.3467
1305.900	-0.4309
1306.000	-0.5352
1306.100	-0.6154
1306.200	-0.6831
1306.300	-0.7132
1306.400	-0.7260
1306.500	-0.7228
1306.600	-0.7207
1306.700	-0.7094
1306.800	-0.7078
1307.000	-0.6797
1307.100	-0.6352
1307.200	-0.5600
1307.300	-0.4428
1307.400	-0.3010
1307.500	-0.1622
1307.600	-0.0461
1307.700	0.0577
1307.800	0.1472
1307.900	0.2507
1308.000	0.3688
1308.100	0.5076
1308.200	0.6164
1308.300	0.7004
1308.400	0.7489
1308.500	0.7720
1308.600	0.7595
1308.700	0.7250
1308.800	0.6673
1308.900	0.5897
1309.000	0.5158
1309.100	0.4218
1309.200	0.3406
1309.300	0.2617
1309.400	0.1940
1309.500	0.1632
1309.600	0.1400
1309.700	0.1270
1309.800	0.1092
1309.900	0.0645
1310.000	-0.0175
1310.200	-0.0945
1310.300	-0.1491
1310.400	-0.1427
1310.500	-0.0973
1310.600	-0.0139
1310.700	0.0429
1310.800	0.0478
1310.900	-0.0041
1311.000	-0.0817
1311.100	-0.1691
1311.200	-0.2262
1311.300	-0.2133
1311.400	-0.1830
1311.500	-0.1146
1311.600	-0.0313
1311.700	0.0772
1311.800	0.2143
1311.900	0.3818
1312.000	0.5270
1312.100	0.6511
1312.200	0.7330
1312.300	0.8186
1312.400	0.8900
1312.500	0.9052
1312.600	0.8160
1312.700	0.7101
1312.800	0.6592
1312.900	0.7254
1313.000	0.8603
1313.100	0.9779
1313.200	1.0004
1313.300	0.9069
1313.500	0.7372
1313.600	0.5599
1313.700	0.4612
1313.800	0.4553
1313.900	0.5044
1314.000	0.5579
1314.100	0.6009
1314.200	0.6245
1314.300	0.6599
1314.400	0.7718
1314.500	0.9476
1314.600	1.1175
1314.700	1.2391
1314.800	1.2686
1314.900	1.2162
1315.000	1.1076
1315.100	1.0015
1315.200	0.8998
1315.300	0.8046
1315.400	0.7463
1315.500	0.7288
1315.600	0.7446
1315.700	0.7967
1315.800	0.8754
1315.900	0.9555
1316.000	1.0243
1316.100	1.0829
1316.200	1.1236
1316.400	1.1513
1316.500	1.1764
1316.600	1.1729
1316.700	1.1417
1316.800	1.0920
1316.900	1.0470
1317.000	1.0361
1317.100	1.0433
1317.200	1.0500
1317.300	1.0522
1317.400	1.0207
1317.500	0.9536
1317.600	0.8518
1317.700	0.7594
1317.900	0.6731
1318.000	0.6207
1318.800	0.4657
1318.900	0.5410
1319.000	0.5599
1319.100	0.5270
1319.200	0.4586
1319.400	0.3746
1319.500	0.2962
1319.600	0.2384
1319.700	0.2113
1319.800	0.2119
1319.900	0.2326
1320.000	0.2640
1320.100	0.2974
1320.200	0.3335
1320.300	0.3695
1320.400	0.3905
1320.500	0.3824
1320.600	0.3495
1320.700	0.3168
1320.900	0.3098
1321.000	0.3258
1321.100	0.3383
1321.200	0.3285
1321.300	0.3008
1321.400	0.2761
1321.500	0.2702
1321.600	0.2938
1321.700	0.3447
1321.800	0.3986
1321.900	0.4522
1322.000	0.5031
1322.100	0.5545
1322.200	0.6090
1322.400	0.6639
1322.500	0.7140
1322.600	0.7545
1322.700	0.7886
1322.800	0.8211
1322.900	0.8588
1323.000	0.9174
1323.100	1.0134
1323.200	1.1345
1323.300	1.2408
1323.400	1.2891
1323.500	1.2655
1323.600	1.2043
1323.700	1.1395
1323.900	1.0668
1324.000	0.9668
1324.100	0.8365
1324.200	0.6843
1324.300	0.5061
1324.400	0.3174
1324.500	0.1568
1324.600	0.0744
1324.700	0.0939
1324.800	0.1966
1324.900	0.3233
1325.000	0.3917
1325.100	0.3664
1325.200	0.2917
1325.400	0.2659
1325.500	0.3578
1325.600	0.5405
1325.700	0.7320
1325.800	0.8702
1325.900	0.9474
1326.000	1.0026
1326.100	1.0784
1326.200	1.1796
1326.300	1.2449
1326.400	1.2361
1326.500	1.1863
1326.600	1.1418
1326.700	1.1146
1326.900	1.0882
1327.000	1.0265
1327.100	0.9102
1327.200	0.7740
1327.300	0.6577
1327.400	0.5870
1327.500	0.5503
1327.600	0.5232
1327.700	0.5178
1327.800	0.5516
1327.900	0.6124
1328.000	0.6889
1328.100	0.7471
1328.200	0.7839
1328.400	0.8247
1328.500	0.8908
1328.600	0.9789
1328.700	1.0603
1328.800	1.1074
1328.900	1.1055
1329.000	1.0779
1329.100	1.0642
1329.200	1.0907
1329.300	1.1634
1329.400	1.2558
1329.500	1.3329
1329.600	1.3546
1329.700	1.3379
1329.900	1.3072
1330.000	1.2742
1330.100	1.2356
1330.200	1.2104
1330.300	1.1774
1330.400	1.1183
1330.500	1.0195
1330.600	0.8612
1330.700	0.6850
1330.800	0.5412
1330.900	0.4679
1331.000	0.4522
1331.100	0.4576
1331.200	0.4658
1331.400	0.4772
1331.500	0.4957
1331.600	0.5165
1331.700	0.5507
1331.800	0.6272
1331.900	0.7377
1332.000	0.8422
1332.100	0.9281
1332.200	0.9892
1332.300	1.0316
1332.400	1.0525
1332.500	1.0250
1332.600	0.9510
1332.700	0.8309
1332.900	0.6931
1333.000	0.5696
1333.100	0.4706
1333.200	0.4114
1333.300	0.4025
1333.400	0.4324
1333.500	0.4805
1333.600	0.5240
1333.700	0.5473
1333.800	0.5464
1333.900	0.5491
1334.000	0.5419
1334.100	0.5023
1334.200	0.4272
1334.900	0.8102
1335.000	0.7297
1335.100	0.5576
1335.200	0.3538
1335.300	0.1888
1335.400	0.1236
1335.500	0.1637
1335.600	0.2741
1335.700	0.3952
1335.900	0.4549
1336.000	0.4066
1336.100	0.2748
1336.200	0.0969
1336.300	-0.0419
1336.400	-0.1247
1336.500	-0.1474
1336.600	-0.1360
1336.700	-0.1143
1336.800	-0.1000
1336.900	-0.1127
1337.000	-0.1070
1337.100	-0.0648
1337.200	0.0253
1337.400	0.1385
1337.500	0.2700
1337.600	0.4089
1337.700	0.5499
1337.800	0.6920
1337.900	0.8471
1338.000	1.0074
1338.100	1.1601
1338.200	1.3616
1338.300	1.5287
1338.400	1.6322
1338.500	1.6274
1338.600	1.5596
1338.700	1.4645
1338.900	1.3825
1339.000	1.3282
1339.100	1.2958
1339.200	1.2934
1339.300	1.3237
1339.400	1.4035
1339.500	1.5063
1339.600	1.6190
1339.700	1.7272
1339.800	1.8082
1339.900	1.9038
1340.000	1.9925
1340.100	2.0649
1340.200	2.0830
1340.300	2.0258
1340.400	1.9569
1340.500	1.9048
1340.600	1.9330
1340.600	2.0503
1340.700	2.2560
1340.800	2.5253
1340.900	2.7433
1341.000	2.8619
1341.100	2.8437
1341.200	2.7133
1341.300	2.5402
1341.400	2.3845
1341.400	2.2759
1341.500	2.2480
1341.600	2.2785
1341.700	2.3639
1341.800	2.4656
1341.900	2.5468
1342.000	2.6124
1342.100	2.6437
1342.200	2.6512
1342.200	2.6127
1342.300	2.5070
1342.400	2.3666
1342.500	2.2006
1342.600	2.0626
1342.700	1.9628
1342.800	1.9110
1342.900	1.8642
1342.900	1.7814
1343.000	1.6675
1343.100	1.5441
1343.200	1.4393
1343.300	1.3826
1343.400	1.3296
1343.500	1.3000
1343.600	1.2720
1343.700	1.2114
1343.700	1.1226
1343.800	0.9654
1343.900	0.7638
1344.000	0.5532
1344.100	0.3718
1344.200	0.2007
1344.300	0.0551
1344.400	-0.0857
1344.500	-0.1958
1344.500	-0.3005
1344.600	-0.4026
1344.700	-0.4932
1344.800	-0.5829
1344.900	-0.6530
1345.000	-0.7090
1345.100	-0.7611
1345.200	-0.8000
1345.300	-0.8695
1345.300	-0.9336
1345.400	-0.9901
1345.500	-1.0494
1345.600	-1.1018
1345.700	-1.1574
1345.800	-1.2295
1345.900	-1.3192
1346.000	-1.4088
1346.000	-1.4835
1346.100	-1.3170
1346.200	-1.3062
1346.300	-1.2832
1346.400	-1.2447
1346.500	-1.2029
1346.600	-1.1586
1346.700	-1.1290
1346.800	-1.1225
1346.800	-1.1316
1346.900	-1.1407
1347.000	-1.1512
1347.100	-1.1511
1347.200	-1.1531
1347.300	-1.1595
1347.400	-1.1816
1347.500	-1.2167
1347.600	-1.2692
1347.600	-1.3065
1347.700	-1.3418
1347.800	-1.3536
1347.900	-1.3458
1348.000	-1.2964
1348.100	-1.2268
1348.200	-1.1473
1348.300	-1.0784
1348.400	-1.0284
1348.400	-1.0044
1348.500	-1.0098
1348.600	-1.0156
1348.700	-1.0272
1348.800	-1.0361
1348.900	-1.0399
1349.000	-1.0466
1349.100	-1.0325
1349.100	-1.0006
1349.200	-0.9656
1349.800	-0.4775
1349.900	-0.4518
1349.900	-0.4176
1350.000	-0.3764
1350.100	-0.3255
1350.200	-0.2778
1350.300	-0.2145
1350.400	-0.1421
1350.500	-0.0820
1350.600	-0.0414
1350.700	-0.0063
1350.700	0.0529
1350.800	0.1592
1350.900	0.2996
1351.000	0.4118
1351.100	0.4803
1351.200	0.5121
1351.300	0.5453
1351.400	0.5844
1351.400	0.6066
1351.500	0.5894
1351.600	0.5454
1351.700	0.4987
1351.800	0.4710
1351.900	0.4591
1352.000	0.4390
1352.100	0.4151
1352.200	0.3829
1352.200	0.3558
1352.300	0.3454
1352.400	0.3422
1352.500	0.3494
1352.600	0.3567
1352.700	0.3562
1352.800	0.3394
1352.900	0.3023
1353.000	0.2561
1353.000	0.2218
1353.100	0.2094
1353.200	0.1988
1353.300	0.1838
1353.400	0.1425
1353.500	0.0969
1353.600	0.0300
1353.700	-0.0856
1353.800	-0.2465
1353.800	-0.3758
1353.900	-0.3506
1354.000	-0.1602
1354.100	0.1680
1354.200	0.5273
1354.200	0.8249
1354.300	0.9970
1354.400	1.0586
1354.400	1.0570
1354.500	1.0677
1354.600	1.1516
1354.700	1.2752
1354.700	1.3907
1354.800	1.4501
1354.900	1.4310
1355.000	1.3306
1355.000	1.1955
1355.100	1.0657
1355.200	0.9351
1355.200	0.8419
1355.300	0.7981
1355.400	0.7975
1355.500	0.8056
1355.500	0.8194
1355.600	0.8195
1355.700	0.8202
1355.800	0.8296
1355.800	0.8566
1355.900	0.9057
1356.000	0.9495
1356.000	0.9956
1356.100	1.0148
1356.200	0.9842
1356.300	0.9086
1356.300	0.7651
1356.400	0.6188
1356.500	0.5612
1356.600	0.6539
1356.600	0.8478
1356.700	1.0508
1356.800	1.1993
1356.800	1.2492
1356.900	1.1861
1357.000	1.0637
1357.100	0.9063
1357.100	0.7576
1357.200	0.6205
1357.300	0.5064
1357.400	0.4006
1357.400	0.3110
1357.500	0.2623
1357.600	0.2678
1357.600	0.3301
1357.700	0.4132
1357.800	0.4590
1357.900	0.4452
1357.900	0.3598
1358.000	0.2363
1358.100	0.1323
1358.100	0.0799
1358.200	0.0945
1358.300	0.1422
1358.400	0.1837
1358.400	0.2155
1358.500	0.2198
1358.600	0.1941
1358.700	0.1523
1358.700	0.1188
1358.800	0.0716
1358.900	-0.0020
1358.900	-0.0992
1359.000	-0.1863
1359.100	-0.2350
1359.200	-0.2424
1359.200	-0.2197
1359.300	-0.2003
1359.400	-0.1894
1359.500	-0.1918
1359.500	-0.2216
1359.600	-0.2601
1359.700	-0.3155
1359.700	-0.3545
1359.800	-0.3405
1359.900	-0.2660
1360.000	-0.1548
1360.000	-0.0452
1360.100	0.0326
1360.200	0.0604
1360.300	0.0638
1360.300	0.0869
1360.400	0.1550
1360.500	0.2630
1360.500	0.4180
1360.600	0.6069
1360.700	0.7905
1360.800	0.8915
1360.800	0.9285
1360.900	0.9190
1361.000	0.8498
1361.400	-0.4858
1361.500	-0.3205
1361.600	-0.1820
1361.600	-0.1176
1361.700	-0.1181
1361.800	-0.1524
1361.800	-0.2223
1361.900	-0.3147
1362.000	-0.4275
1362.100	-0.5382
1362.100	-0.6445
1362.200	-0.7279
1362.300	-0.8044
1362.400	-0.8768
1362.400	-0.9528
1362.500	-1.0351
1362.600	-1.1192
1362.600	-1.1927
1362.700	-1.2511
1362.800	-1.2892
1362.900	-1.3109
1362.900	-1.3216
1363.000	-1.3261
1363.100	-1.3338
1363.200	-1.3328
1363.200	-1.3166
1363.300	-1.2664
1363.400	-1.1815
1363.400	-1.0616
1363.500	-0.9039
1363.600	-0.7239
1363.700	-0.5404
1363.700	-0.3836
1363.800	-0.2723
1363.900	-0.1927
1364.000	-0.1400
1364.000	-0.0762
1364.100	0.0010
1364.200	0.1054
1364.200	0.2119
1364.300	0.3128
1364.400	0.3954
1364.500	0.4430
1364.500	0.4624
1364.600	0.4528
1364.700	0.4244
1364.700	0.3454
1364.800	0.2415
1364.900	0.1310
1365.000	0.0708
1365.000	0.0279
1365.100	-0.0174
1365.200	-0.0763
1365.300	-0.1369
1365.300	-0.1782
1365.400	-0.2182
1365.500	-0.2548
1365.500	-0.2928
1365.600	-0.3196
1365.700	-0.3367
1365.800	-0.3373
1365.800	-0.3522
1365.900	-0.3857
1366.000	-0.4321
1366.100	-0.4941
1366.100	-0.5712
1366.200	-0.6573
1366.300	-0.7518
1366.300	-0.8214
1366.400	-0.8742
1366.500	-0.8899
1366.600	-0.8944
1366.600	-0.8993
1366.700	-0.9073
1366.800	-0.9296
1366.900	-0.9501
1366.900	-0.9645
1367.000	-0.9530
1367.100	-0.9098
1367.100	-0.8411
1367.200	-0.7393
1367.300	-0.6507
1367.400	-0.5972
1367.400	-0.5954
1367.500	-0.6659
1367.600	-0.7562
1367.600	-0.8424
1367.700	-0.9106
1367.800	-0.9515
1367.900	-0.9902
1367.900	-1.0296
1368.000	-1.0882
1368.100	-1.1354
1368.200	-1.1846
1368.200	-1.2226
1368.300	-1.2620
1368.400	-1.3192
1368.400	-1.3828
1368.500	-1.4288
1368.600	-1.4393
1368.700	-1.4043
1368.700	-1.3329
1368.800	-1.2791
1368.900	-1.2184
1369.000	-1.1589
1369.000	-1.0739
1369.100	-0.9681
1369.200	-0.8599
1369.200	-0.7664
1369.300	-0.6789
1369.400	-0.6197
1369.500	-0.5613
1369.500	-0.5069
1369.600	-0.4527
1369.700	-0.3915
1369.800	-0.2822
1369.800	-0.1560
1369.900	-0.0528
1370.000	0.0009
1370.000	0.0208
1370.100	0.0425
1370.200	0.0624
1370.300	0.0891
1370.300	0.1060
1370.400	0.1194
1370.500	0.1448
1370.500	0.1688
1370.600	0.1682
1370.700	0.1304
1370.800	0.0335
1370.800	-0.0977
